criterion,max_depth,min_samples_split,min_samples_leaf,max_features,class_weight,ccp_alpha,decision_threshold,accuracy,precision,recall,f1,roc_auc,average_precision
entropy,10,2,1,,,0.0,0.5,0.9943569479190357,0.9968497772475627,0.9741515929832232,0.9853699882075472,0.999634829160065,0.9985087557824484
entropy,10,2,20,,,0.0,0.5,0.9943285194450762,0.9967937366017336,0.974060513324954,0.9852960144460209,0.9996405671813505,0.998570151710314
entropy,10,50,20,,,0.0,0.5,0.9943249658858313,0.9967751556500019,0.974060513324954,0.9852869369742867,0.99964071881257,0.9985706616153283
entropy,10,2,1,,,0.0001,0.5,0.9941295201273596,0.9967347700345182,0.9730950689473014,0.9847730708254987,0.9996394263886365,0.9984663109749677
entropy,10,2,20,,,0.0001,0.5,0.9941295201273596,0.9967347700345182,0.9730950689473014,0.9847730708254987,0.9996394263886365,0.9984663109749677
entropy,10,50,1,,,0.0001,0.5,0.9941295201273596,0.9967347700345182,0.9730950689473014,0.9847730708254987,0.9996394263886365,0.9984663109749677
entropy,10,50,20,,,0.0001,0.5,0.9941295201273596,0.9967347700345182,0.9730950689473014,0.9847730708254987,0.9996394263886365,0.9984663109749677
gini,20,2,1,,balanced,0.0001,0.5,0.9938843245394587,0.9714017233431439,0.998032679381387,0.9845371476832676,0.9996194299260823,0.9985270157677718
gini,20,2,20,,balanced,0.0001,0.5,0.9938843245394587,0.9714017233431439,0.998032679381387,0.9845371476832676,0.9996194299260823,0.9985270157677718
gini,20,50,1,,balanced,0.0001,0.5,0.9938843245394587,0.9714017233431439,0.998032679381387,0.9845371476832676,0.9996194299260823,0.9985270157677718
gini,20,50,20,,balanced,0.0001,0.5,0.9938843245394587,0.9714017233431439,0.998032679381387,0.9845371476832676,0.9996194299260823,0.9985270157677718
gini,15,2,1,,balanced,0.0001,0.5,0.993514754377985,0.9714326321773735,0.9960471428311201,0.9835859153662814,0.9995975431196178,0.9984149199379444
gini,15,2,20,,balanced,0.0001,0.5,0.993514754377985,0.9714326321773735,0.9960471428311201,0.9835859153662814,0.9995975431196178,0.9984149199379444
gini,15,50,1,,balanced,0.0001,0.5,0.993514754377985,0.9714326321773735,0.9960471428311201,0.9835859153662814,0.9995975431196178,0.9984149199379444
gini,15,50,20,,balanced,0.0001,0.5,0.993514754377985,0.9714326321773735,0.9960471428311201,0.9835859153662814,0.9995975431196178,0.9984149199379444
gini,10,2,1,,,0.0,0.5,0.9932482374346145,0.9916507412286398,0.9735868991019546,0.9825358016067063,0.9963589956951568,0.9928838114018366
gini,10,50,1,,,0.0,0.5,0.9932446838753696,0.9916505863143833,0.9735686831703008,0.9825264493119962,0.9963612973854936,0.9929099185280068
gini,10,2,20,,,0.0,0.5,0.9931913804866954,0.9914111339900199,0.9735322513069931,0.9823903532958347,0.9963418136383142,0.9927589665555919
gini,10,50,20,,,0.0,0.5,0.9931913804866954,0.9914111339900199,0.9735322513069931,0.9823903532958347,0.9963418136383142,0.9927589665555919
gini,10,2,20,,,0.0001,0.5,0.9926370252444848,0.9903098256882437,0.9717653059365722,0.980949929205818,0.9956769873008183,0.9919560625519858
gini,10,50,1,,,0.0001,0.5,0.9926370252444848,0.9903098256882437,0.9717653059365722,0.980949929205818,0.9956769873008183,0.9919560625519858
